"model.code","state","band.code","value","dset_name","band","model","loss","lr","epoch","exp_id","pretrained","batch_size","metric","weight","thres","date"
"maxent","pa","band1",0.00741089840262938,"plants_pa_2017",1,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top5","nan",0.5,"2026-05-26"
"maxent","pa","band1",0.0348376246346054,"plants_pa_2017",1,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top30","nan",0.5,"2026-05-26"
"maxent","pa","band1",0.0503417788818854,"plants_pa_2017",1,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top30","nan",0.5,"2026-05-26"
"maxent","pa","band1",0.134785568413887,"plants_pa_2017",1,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top100","nan",0.5,"2026-05-26"
"maxent","pa","band1",0.152255571080454,"plants_pa_2017",1,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top100","nan",0.5,"2026-05-26"
"maxent","pa","band1",0.61568570962338,"plants_pa_2017",1,"maxent",NA,NA,NA,"maxent",NA,NA,"ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band1",0.0718826131463628,"plants_pa_2017",1,"maxent",NA,NA,NA,"maxent",NA,NA,"PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band1",0.615061223874846,"plants_pa_2017",1,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band1",0.0659931650874392,"plants_pa_2017",1,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band0",0.0341465498742276,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","macro",0.5,"2026-05-26"
"maxent","pa","band0",0.0387611317046748,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","micro",0.5,"2026-05-26"
"maxent","pa","band0",0.0980102565131567,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","weighted",0.5,"2026-05-26"
"maxent","pa","band0",0.0280692684823672,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","samples",0.5,"2026-05-26"
"maxent","pa","band0",0.163980965080217,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","macro",0.5,"2026-05-26"
"maxent","pa","band0",0.18485813722637,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","micro",0.5,"2026-05-26"
"maxent","pa","band0",0.18485813722637,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","weighted",0.5,"2026-05-26"
"maxent","pa","band0",0.164235295945691,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","samples",0.5,"2026-05-26"
"maxent","pa","band0",0.042232478122268,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","macro",0.5,"2026-05-26"
"maxent","pa","band0",0.0640849121631076,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","micro",0.5,"2026-05-26"
"maxent","pa","band0",0.107177783518661,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","weighted",0.5,"2026-05-26"
"maxent","pa","band0",0.0346033502361287,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","samples",0.5,"2026-05-26"
"maxent","pa","band0",0.0229569081168441,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","macro",0.5,"2026-05-26"
"maxent","pa","band0",0.0331031627191425,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","micro",0.5,"2026-05-26"
"maxent","pa","band0",0.059354440309669,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","weighted",0.5,"2026-05-26"
"maxent","pa","band0",0.0184816541004023,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","samples",0.5,"2026-05-26"
"maxent","pa","band0",0.0376148010737921,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"label_ranking_average_precision_score","nan",NA,"2026-05-26"
"maxent","pa","band0",0.164999082063521,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"zero_one_accuracy","nan",0.5,"2026-05-26"
"maxent","pa","band0",0.000183587295759133,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top1","nan",0.5,"2026-05-26"
"maxent","pa","band0",0.00160820487923292,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top1","nan",0.5,"2026-05-26"
"maxent","pa","band0",0.00169818248577198,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top5","nan",0.5,"2026-05-26"
"maxent","pa","band0",0.00687443397723772,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top5","nan",0.5,"2026-05-26"
"maxent","pa","band0",0.0185423168716725,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top30","nan",0.5,"2026-05-26"
"maxent","pa","band0",0.0391954958912478,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top30","nan",0.5,"2026-05-26"
"maxent","pa","band0",0.0833945290985864,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top100","nan",0.5,"2026-05-26"
"maxent","pa","band0",0.133819475276733,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top100","nan",0.5,"2026-05-26"
"maxent","pa","band0",0.539020850780027,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band0",0.0394198342735894,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band0",0.537640106870409,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band0",0.0374907235592334,"plants_pa_2017",0,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band5",0.0205819950006527,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","macro",0.5,"2026-05-26"
"maxent","pa","band5",0.0229978064139652,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","micro",0.5,"2026-05-26"
"maxent","pa","band5",0.0495114575632576,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","weighted",0.5,"2026-05-26"
"maxent","pa","band5",0.016315374670473,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","samples",0.5,"2026-05-26"
"maxent","pa","band5",0.171215311000622,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","macro",0.5,"2026-05-26"
"maxent","pa","band5",0.158009641761488,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","micro",0.5,"2026-05-26"
"maxent","pa","band5",0.158009641761488,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","weighted",0.5,"2026-05-26"
"maxent","pa","band5",0.142096913088761,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","samples",0.5,"2026-05-26"
"maxent","pa","band5",0.0285810250338747,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","macro",0.5,"2026-05-26"
"maxent","pa","band5",0.0401516643585664,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","micro",0.5,"2026-05-26"
"maxent","pa","band5",0.0595963043039547,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","weighted",0.5,"2026-05-26"
"maxent","pa","band5",0.0232179601286664,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","samples",0.5,"2026-05-26"
"maxent","pa","band5",0.0153805651294958,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","macro",0.5,"2026-05-26"
"maxent","pa","band5",0.0204871283294609,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","micro",0.5,"2026-05-26"
"maxent","pa","band5",0.0323189532139077,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","weighted",0.5,"2026-05-26"
"maxent","pa","band5",0.0122143032331273,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","samples",0.5,"2026-05-26"
"maxent","pa","band5",0.0275110635651492,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"label_ranking_average_precision_score","nan",NA,"2026-05-26"
"maxent","pa","band5",0.14225988700565,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"zero_one_accuracy","nan",0.5,"2026-05-26"
"maxent","pa","band5",0.000338983050847458,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top1","nan",0.5,"2026-05-26"
"maxent","pa","band5",0.00116033755274262,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top1","nan",0.5,"2026-05-26"
"maxent","pa","band5",0.00192090395480226,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top5","nan",0.5,"2026-05-26"
"maxent","pa","band5",0.00531591474629449,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top5","nan",0.5,"2026-05-26"
"maxent","pa","band5",0.0214689265536723,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top30","nan",0.5,"2026-05-26"
"maxent","pa","band5",0.039188078053098,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top30","nan",0.5,"2026-05-26"
"maxent","pa","band5",0.0919774011299435,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top100","nan",0.5,"2026-05-26"
"maxent","pa","band5",0.142249471709279,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top100","nan",0.5,"2026-05-26"
"maxent","pa","band5",0.588801484785845,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band5",0.0334893386964652,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band5",0.589454262640767,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band5",0.0317080696872678,"plants_pa_2017",5,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band7",0.0241872432233675,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","macro",0.5,"2026-05-26"
"maxent","pa","band7",0.0263557773353485,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","micro",0.5,"2026-05-26"
"maxent","pa","band7",0.05925957821944,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","weighted",0.5,"2026-05-26"
"maxent","pa","band7",0.0232862809412909,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","samples",0.5,"2026-05-26"
"maxent","pa","band7",0.207413320012264,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","macro",0.5,"2026-05-26"
"maxent","pa","band7",0.203756692706048,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","micro",0.5,"2026-05-26"
"maxent","pa","band7",0.203756692706048,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","weighted",0.5,"2026-05-26"
"maxent","pa","band7",0.176253463769385,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","samples",0.5,"2026-05-26"
"maxent","pa","band7",0.0350951526794187,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","macro",0.5,"2026-05-26"
"maxent","pa","band7",0.0466742721294639,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","micro",0.5,"2026-05-26"
"maxent","pa","band7",0.0771827461748779,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","weighted",0.5,"2026-05-26"
"maxent","pa","band7",0.033508646654212,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","samples",0.5,"2026-05-26"
"maxent","pa","band7",0.018883532540659,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","macro",0.5,"2026-05-26"
"maxent","pa","band7",0.0238947716008159,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","micro",0.5,"2026-05-26"
"maxent","pa","band7",0.0421651134927465,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","weighted",0.5,"2026-05-26"
"maxent","pa","band7",0.0177387772865648,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","samples",0.5,"2026-05-26"
"maxent","pa","band7",0.0329287130325339,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"label_ranking_average_precision_score","nan",NA,"2026-05-26"
"maxent","pa","band7",0.178467934988031,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"zero_one_accuracy","nan",0.5,"2026-05-26"
"maxent","pa","band7",6.2996094242157e-05,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top1","nan",0.5,"2026-05-26"
"maxent","pa","band7",0.00021953896816685,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top1","nan",0.5,"2026-05-26"
"maxent","pa","band7",0.0036537734660451,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top5","nan",0.5,"2026-05-26"
"maxent","pa","band7",0.00950629365644109,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top5","nan",0.5,"2026-05-26"
"maxent","pa","band7",0.0263323673932216,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top30","nan",0.5,"2026-05-26"
"maxent","pa","band7",0.0469810494228098,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top30","nan",0.5,"2026-05-26"
"maxent","pa","band7",0.105896434421066,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top100","nan",0.5,"2026-05-26"
"maxent","pa","band7",0.143912849307127,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top100","nan",0.5,"2026-05-26"
"maxent","pa","band7",0.60673862768212,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band7",0.0398391434303295,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band7",0.60568902991063,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band7",0.0337947029840076,"plants_pa_2017",7,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band6",0.0174337840741811,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","macro",0.5,"2026-05-26"
"maxent","pa","band6",0.0162071115308525,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","micro",0.5,"2026-05-26"
"maxent","pa","band6",0.0526753157312991,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","weighted",0.5,"2026-05-26"
"maxent","pa","band6",0.014167408002514,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","samples",0.5,"2026-05-26"
"maxent","pa","band6",0.261834081423679,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","macro",0.5,"2026-05-26"
"maxent","pa","band6",0.250675768406857,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","micro",0.5,"2026-05-26"
"maxent","pa","band6",0.250675768406857,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","weighted",0.5,"2026-05-26"
"maxent","pa","band6",0.248482360096238,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","samples",0.5,"2026-05-26"
"maxent","pa","band6",0.0264645463914923,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","macro",0.5,"2026-05-26"
"maxent","pa","band6",0.0304457905849962,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","micro",0.5,"2026-05-26"
"maxent","pa","band6",0.069073950324254,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","weighted",0.5,"2026-05-26"
"maxent","pa","band6",0.0246101047544493,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","samples",0.5,"2026-05-26"
"maxent","pa","band6",0.0139409370459751,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","macro",0.5,"2026-05-26"
"maxent","pa","band6",0.0154582140666436,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","micro",0.5,"2026-05-26"
"maxent","pa","band6",0.0370922917909562,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","weighted",0.5,"2026-05-26"
"maxent","pa","band6",0.012811852423979,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","samples",0.5,"2026-05-26"
"maxent","pa","band6",0.022070890593611,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"label_ranking_average_precision_score","nan",NA,"2026-05-26"
"maxent","pa","band6",0.24848659556068,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"zero_one_accuracy","nan",0.5,"2026-05-26"
"maxent","pa","band6",0,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top1","nan",0.5,"2026-05-26"
"maxent","pa","band6",0,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top1","nan",0.5,"2026-05-26"
"maxent","pa","band6",0.00108100317094263,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top5","nan",0.5,"2026-05-26"
"maxent","pa","band6",0.00210981149216443,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top5","nan",0.5,"2026-05-26"
"maxent","pa","band6",0.0165033150763909,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top30","nan",0.5,"2026-05-26"
"maxent","pa","band6",0.0394556329928084,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top30","nan",0.5,"2026-05-26"
"maxent","pa","band6",0.0760305563562986,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top100","nan",0.5,"2026-05-26"
"maxent","pa","band6",0.131647301979975,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top100","nan",0.5,"2026-05-26"
"maxent","pa","band6",0.553222718319221,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band6",0.0242241592270523,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band6",0.555140285248279,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band6",0.0221091081845892,"plants_pa_2017",6,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band9",0.0464323949305289,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","macro",0.5,"2026-05-26"
"maxent","pa","band9",0.0515469086942962,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","micro",0.5,"2026-05-26"
"maxent","pa","band9",0.116885756533335,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","weighted",0.5,"2026-05-26"
"maxent","pa","band9",0.0509995507044233,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","samples",0.5,"2026-05-26"
"maxent","pa","band9",0.673787604671918,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","macro",0.5,"2026-05-26"
"maxent","pa","band9",0.750428461130716,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","micro",0.5,"2026-05-26"
"maxent","pa","band9",0.750428461130716,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","weighted",0.5,"2026-05-26"
"maxent","pa","band9",0.737201193445713,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","samples",0.5,"2026-05-26"
"maxent","pa","band9",0.0803955854903108,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","macro",0.5,"2026-05-26"
"maxent","pa","band9",0.0964674697576972,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","micro",0.5,"2026-05-26"
"maxent","pa","band9",0.190832371527852,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","weighted",0.5,"2026-05-26"
"maxent","pa","band9",0.0843946853159901,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","samples",0.5,"2026-05-26"
"maxent","pa","band9",0.0446278575787951,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","macro",0.5,"2026-05-26"
"maxent","pa","band9",0.0506781303839435,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","micro",0.5,"2026-05-26"
"maxent","pa","band9",0.110892531834277,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","weighted",0.5,"2026-05-26"
"maxent","pa","band9",0.0478826990313735,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","samples",0.5,"2026-05-26"
"maxent","pa","band9",0.0588241967948283,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"label_ranking_average_precision_score","nan",NA,"2026-05-26"
"maxent","pa","band9",0.73933014354067,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"zero_one_accuracy","nan",0.5,"2026-05-26"
"maxent","pa","band9",0.000478468899521531,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top1","nan",0.5,"2026-05-26"
"maxent","pa","band9",0.00173529971067591,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top1","nan",0.5,"2026-05-26"
"maxent","pa","band9",0.00339712918660287,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top5","nan",0.5,"2026-05-26"
"maxent","pa","band9",0.00867095253199228,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top5","nan",0.5,"2026-05-26"
"maxent","pa","band9",0.0248325358851675,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top30","nan",0.5,"2026-05-26"
"maxent","pa","band9",0.0513414632329692,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top30","nan",0.5,"2026-05-26"
"maxent","pa","band9",0.110526315789474,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"obs_top100","nan",0.5,"2026-05-26"
"maxent","pa","band9",0.15626007715262,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"species_top100","nan",0.5,"2026-05-26"
"maxent","pa","band9",0.576750910883683,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band9",0.0615056112275,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band9",0.574850875844308,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_ROC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band9",0.0508330790799867,"plants_pa_2017",9,"maxent",NA,NA,NA,"maxent",NA,NA,"calibrated_PRC_AUC","nan",NA,"2026-05-26"
"maxent","pa","band-1",0.0181755834798928,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","macro",0.5,"2026-05-26"
"maxent","pa","band-1",0.0156928330082592,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","micro",0.5,"2026-05-26"
"maxent","pa","band-1",0.0478195916032802,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","weighted",0.5,"2026-05-26"
"maxent","pa","band-1",0.0164630440039213,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"precision_score","samples",0.5,"2026-05-26"
"maxent","pa","band-1",0.246128915235804,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","macro",0.5,"2026-05-26"
"maxent","pa","band-1",0.230781734520356,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","micro",0.5,"2026-05-26"
"maxent","pa","band-1",0.230781734520356,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","weighted",0.5,"2026-05-26"
"maxent","pa","band-1",0.233863732109202,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"recall_score","samples",0.5,"2026-05-26"
"maxent","pa","band-1",0.0288518746971081,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","macro",0.5,"2026-05-26"
"maxent","pa","band-1",0.0293873664735319,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","micro",0.5,"2026-05-26"
"maxent","pa","band-1",0.0699689895684136,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","weighted",0.5,"2026-05-26"
"maxent","pa","band-1",0.0227314661805963,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"f1_score","samples",0.5,"2026-05-26"
"maxent","pa","band-1",0.0153175337009847,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","macro",0.5,"2026-05-26"
"maxent","pa","band-1",0.0149128073034539,"plants_pa_2017",-1,"maxent",NA,NA,NA,"maxent",NA,NA,"jaccard_score","micro",0.5,"2026-05-26"
