"folder","file","output","reval"
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107446_nw_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107446_nw_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107446_se_18_1_20170923.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107446_se_18_1_20170923.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107446_se_18_1_20170923.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107446_se_18_1_20170923.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107446_se_18_1_20170923.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107446_se_18_1_20170923.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107446_sw_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107446_sw_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107446_sw_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107446_sw_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107446_sw_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107446_sw_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_ne_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_ne_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_ne_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_ne_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_ne_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_ne_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_nw_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_nw_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_nw_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_nw_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_nw_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_nw_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_se_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_se_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_se_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_se_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_se_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_se_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_sw_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_sw_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_sw_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_sw_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107447_sw_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107447_sw_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_ne_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_ne_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_ne_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_ne_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_ne_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_ne_18_1_20170826.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_nw_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_nw_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_nw_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_nw_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_nw_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_nw_18_1_20170826.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_se_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_se_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_se_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_se_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_se_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_se_18_1_20170826.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_sw_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_sw_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_sw_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_sw_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107448_sw_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107448_sw_18_1_20170826.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107453_ne_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107453_ne_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107453_ne_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107453_ne_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107453_ne_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107453_ne_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107453_nw_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107453_nw_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107453_nw_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107453_nw_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107453_nw_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107453_nw_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_ne_18_1_20170923.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_ne_18_1_20170923.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_ne_18_1_20170923.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_ne_18_1_20170923.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_ne_18_1_20170923.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_ne_18_1_20170923.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_nw_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_nw_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_nw_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_nw_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_nw_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_nw_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_se_18_1_20170923.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_se_18_1_20170923.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_se_18_1_20170923.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_se_18_1_20170923.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_se_18_1_20170923.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_se_18_1_20170923.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_sw_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_sw_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_sw_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_sw_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107454_sw_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107454_sw_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_ne_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_ne_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_ne_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_ne_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_ne_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_ne_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_nw_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_nw_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_nw_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_nw_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_nw_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_nw_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_se_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_se_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_se_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_se_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_se_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_se_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_sw_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_sw_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_sw_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_sw_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107455_sw_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107455_sw_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_ne_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_ne_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_ne_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_ne_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_ne_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_ne_18_1_20170826.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_nw_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_nw_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_nw_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_nw_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_nw_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_nw_18_1_20170826.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_se_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_se_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_se_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_se_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_se_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_se_18_1_20170826.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_sw_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_sw_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_sw_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_sw_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107456_sw_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107456_sw_18_1_20170826.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107463_ne_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107463_ne_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107463_ne_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107463_ne_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107463_ne_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107463_ne_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107463_nw_18_1_20170730.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107463_nw_18_1_20170730.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107463_nw_18_1_20170730.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107463_nw_18_1_20170730.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107463_nw_18_1_20170730.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107463_nw_18_1_20170730.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107464_ne_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107464_ne_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107464_ne_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107464_ne_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107464_ne_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107464_ne_18_1_20170826.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107464_nw_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107464_nw_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107464_nw_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107464_nw_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107464_nw_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107464_nw_18_1_20170826.tif",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107464_se_18_1_20170826.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107464_se_18_1_20170826.200.jpg",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107464_se_18_1_20170826.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107464_se_18_1_20170826.200.jpg.aux.xml",0
"retvals_41074.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41074/m_4107464_se_18_1_20170826.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41074/m_4107464_se_18_1_20170826.tif",0
"retvals_41075.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41075/m_4107501_ne_18_1_20170925.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41075/m_4107501_ne_18_1_20170925.200.jpg",0
"retvals_41075.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41075/m_4107501_ne_18_1_20170925.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41075/m_4107501_ne_18_1_20170925.200.jpg",0
"retvals_41075.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41075/m_4107501_ne_18_1_20170925.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41075/m_4107501_ne_18_1_20170925.200.jpg.aux.xml",0
"retvals_41075.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41075/m_4107501_ne_18_1_20170925.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41075/m_4107501_ne_18_1_20170925.tif",0
"retvals_41075.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41075/m_4107501_nw_18_1_20171002.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41075/m_4107501_nw_18_1_20171002.200.jpg",0
"retvals_41075.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41075/m_4107501_nw_18_1_20171002.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41075/m_4107501_nw_18_1_20171002.200.jpg.aux.xml",0
"retvals_41075.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41075/m_4107501_nw_18_1_20171002.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41075/m_4107501_nw_18_1_20171002.tif",0
"retvals_41075.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41075/m_4107502_ne_18_1_20170925.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/41075/m_4107502_ne_18_1_20170925.200.jpg",0
